OBJECTID,RID,GENERIC CASE ID,GENERIC OFFENDER ID,CHARGE NUMBER,SENTENCE YEAR,GENDER,AGE GROUP,RACE,SENTENCE TYPE,HOMICIDE TYPE,OFFENSE SEVERITY GROUP,SENTENCE IMPOSED MONTHS,SENTENCE SUSPENDED MONTHS,SENTENCE TO SERVE MONTHS,SENTENCE PROBATION MONTHS,VVCA AMT,FINE AMT,RESTITUTION AMT,FINE SUSPENDED AMT,GIS ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SEVERITY_OF_OFFENSE,PRESENCE_OF_WITNESS,SEVERITY_OF_OFFENSE_ID,OFFENSE TYPE
14150,13749,6890578,6620420,9.4245,2013.0,M,22-30,White,Short Split,,D2,144.0,11.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_14150,{0E7019EC-0883-460A-9C2E-902E5F48D04B},,,,,felonies,No,54612,Drug
8840,8461,2505426,8755410,3.1415,2016.0,M,18-21,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8840,{091A9078-87A9-4C16-8D2E-F27A49BFA9C2},,,,,misdemeanours,Yes,23891,Weapon
14616,13882,5972683,9317249,3.1415,2013.0,M,18-21,,Incarceration,,M6,720.0,0.0,60.0,0.0,100.0,0.0,60.0,0.0,Felony_Sentences_14616,{0EA29F7E-9887-43B6-8E4C-0FA28841B0D2},,,,,misdemeanours,No,54612,Violent
9888,10275,1271137,3598710,3.1415,2015.0,M,31-40,Black,Incarceration,,M7,360.0,,30.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9888,{79DC89EC-868E-4CA7-BAED-149109803FD1},,,,,infractions,No,23891,Weapon
12601,12898,8675123,4334815,9.4245,2013.0,M,22-30,Black,Incarceration,,M4,1440.0,,120.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12601,{243C7741-3474-41D7-A6D6-7D44E7EB8571},,,,,felonies,No,54612,Violent
1938,2086,5096122,3443880,3.1415,2019.0,M,22-30,Black,Probation,,,96.0,8.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_1938,{7531AD22-4456-4460-B642-AB3288FA56AC},,,,,felonies,Yes,22986,Weapon
4081,4231,5899778,3924441,3.1415,2018.0,M,22-30,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_4081,{F78BA923-5AF3-4B0E-A21E-6ECE5FE8A522},,,,,infractions,Yes,23891,Property
10567,9921,1810902,5079695,6.283,2015.0,M,41-50,Black,Incarceration,,M6,432.0,0.0,,0.0,200.0,0.0,0.0,0.0,Felony_Sentences_10567,{93F47A1B-D6D6-4E30-ABB4-EE7F0040BDAF},,,,,infractions,Yes,22986,Violent
14990,15653,206887,9153568,3.1415,2012.0,,31-40,Black,Incarceration,,D3,252.0,0.0,21.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_14990,{101DA9E0-2E84-4EC2-AADF-9560FD78688F},,,,,misdemeanours,No,23891,Drug
4418,6707,8138861,9648127,9.4245,2017.0,M,51-60,Black,Probation,,D4,72.0,6.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_4418,{3F51379F-01D9-49BD-878F-C1A16E2ED9EB},,,,,infractions,No,54612,Drug
5475,5210,6906846,5314060,3.1415,2017.0,M,41-50,White,Probation,,M9,72.0,6.0,0.0,6.0,100.0,0.0,0.0,0.0,Felony_Sentences_5475,{F684BD3A-4DD5-47DA-B796-373BCF9C8529},,,,,misdemeanours,No,22986,Other
2161,2272,19478,1745735,3.1415,2019.0,M,22-30,Black,Short Split,,M8,216.0,18.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_2161,{0DCC5D2F-75C1-4095-BDDC-55985B06DEC1},,,,,misdemeanours,No,54612,Violent
19427,19088,2705923,5114717,18.849,2011.0,M,,Black,Incarceration,,M5,,0.0,84.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19427,{21F6C644-A842-4575-88E2-C05CEAFE9AFF},,,,,misdemeanours,No,54612,Weapon
16143,16657,6724734,4455534,3.1415,2012.0,F,31-40,Black,Incarceration,,D3,108.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16143,{CFF25F73-4CFA-4E74-A6E4-07C76FAB52A8},,,,,felonies,Yes,54612,Drug
17250,17917,1017765,8511477,,2012.0,M,31-40,Black,Incarceration,,M6,456.0,0.0,38.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_17250,{6531BE74-B716-4998-B1E8-36D559E5C634},,,,,misdemeanours,No,22986,Violent
12331,13247,865675,4915964,3.1415,2013.0,,51-60,Black,Incarceration,,M8,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12331,{4C4EC403-CC70-489C-9647-ABA17C242536},,,,,misdemeanours,Yes,23891,Property
1761,1616,6214250,3570974,3.1415,2019.0,M,22-30,Black,Probation,,M8,192.0,16.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_1761,{697F2F55-D5B8-4F72-A914-DC904582313C},,,,,felonies,Yes,54612,Violent
16697,16216,7635874,3594298,6.283,2012.0,M,51-60,Black,Incarceration,,M6,720.0,,60.0,0.0,100.0,0.0,,,Felony_Sentences_16697,{400810A1-55EB-4ABD-8D72-CA664F94A8D7},,,,,misdemeanours,Yes,54612,Violent
984,837,308106,8104651,3.1415,2019.0,M,18-21,Black,Short Split,,M8,72.0,6.0,1.0,,100.0,0.0,0.0,0.0,Felony_Sentences_984,{20BAAC9E-E8EF-4ACA-A22E-7B2C074A0BB7},,,,,felonies,No,54612,Weapon
22941,24540,5888048,8497573,6.283,2010.0,M,31-40,Black,Long Split,,D2,360.0,21.0,9.0,12.0,150.0,0.0,0.0,0.0,Felony_Sentences_22941,{87CB5A28-25E8-46DE-BDBE-33B8948FB1AC},,,,,misdemeanours,No,22986,Drug
10192,10359,8456476,1335341,3.1415,2015.0,M,18-21,Black,Incarceration,,M8,168.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10192,{0F1D4590-B908-4B17-A298-DA20881E737C},,,,,infractions,Yes,54612,Violent
20421,19318,488611,9505626,,2011.0,F,31-40,,Short Split,,M9,144.0,12.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_20421,{D9095268-1EE4-4742-92D8-16D8F24F16D4},,,,,felonies,Yes,54612,Other
2204,2315,5324217,182518,3.1415,2019.0,M,22-30,Black,Probation,,M8,240.0,20.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_2204,{767AE0F4-58C4-49EB-9FF1-B964FC522F44},,,,,felonies,No,23891,Weapon
22201,21061,9804771,6877678,3.1415,2011.0,M,22-30,White,Probation,,M8,144.0,12.0,0.0,12.0,100.0,,0.0,0.0,Felony_Sentences_22201,{A3E0B9C5-F0FA-4D5F-8AC0-66A46C10865E},,,,,misdemeanours,Yes,22986,Property
13920,15285,2598483,6086093,34.5565,2012.0,,18-21,Black,Incarceration,,M8,384.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_13920,{F5D65AD2-F1BA-411E-AE41-FA96B83D7755},,,,,infractions,No,54612,Property
22,60,7263916,2862408,3.1415,2020.0,M,,Black,Probation,,D2,240.0,20.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_22,{797ACD50-9317-4E3A-A5FF-081E24D47FCD},,,,,misdemeanours,No,54612,Drug
20963,22732,295601,2552864,3.1415,2010.0,M,51-60,Black,Incarceration,,D2,240.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20963,{7176C207-DDC1-40B7-9D13-8225091083C9},,,,,felonies,Yes,22986,Drug
17972,15945,3732135,3881227,12.566,2012.0,M,22-30,Other or Unknown,Incarceration,,M3,1620.0,0.0,135.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_17972,{83907C29-E2F0-46A2-839A-610E4C65F0DE},,,,,misdemeanours,No,23891,Violent
6488,4935,498262,4315222,3.1415,2017.0,M,41-50,Black,Incarceration,,M8,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_6488,{799CBF52-E7D7-47A8-ABB5-80DCFC70EF74},,,,,infractions,Yes,22986,Property
7585,7542,606252,3967493,59.688500000000005,2016.0,M,18-21,Black,Incarceration,,M7,432.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7585,{E3A54A8B-181E-4AE9-B749-AE81241CC93E},,,,,infractions,No,22986,Weapon
996,849,6455472,1682854,21.9905,2019.0,M,31-40,Black,Incarceration,,M8,168.0,0.0,14.0,,100.0,0.0,0.0,0.0,Felony_Sentences_996,{A42D46E2-73D0-4AEA-BF20-43F3EC2918BD},,,,,infractions,No,23891,Weapon
19487,20244,7906979,7869942,15.707500000000001,2011.0,M,22-30,Black,Probation,,D3,,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_19487,{01F81655-98A9-4D06-A7DE-B88080B18212},,,,,infractions,Yes,54612,Drug
1632,1743,6621774,2363764,3.1415,2019.0,M,22-30,Black,Short Split,,M8,144.0,6.0,6.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_1632,{55A77DA2-32C4-4B6C-AF90-51F74342DCED},,,,,felonies,Yes,54612,Violent
2820,2928,3541352,5193857,12.566,2018.0,M,22-30,Black,Short Split,,M8,168.0,14.0,1.0,12.0,100.0,0.0,360.0,0.0,Felony_Sentences_2820,{6429C2BF-2CB8-436F-84C0-F0C504F5C6D2},,,,,misdemeanours,Yes,22986,Property
8220,8285,522148,7176500,6.283,2016.0,M,31-40,Black,Incarceration,,D2,288.0,0.0,24.0,0.0,100.0,0.0,0.0,,Felony_Sentences_8220,{B86B8BA1-4134-4189-A6C2-03D44F5A9E9D},,,,,infractions,Yes,54612,Drug
10466,10410,1487283,9517960,3.1415,2015.0,M,22-30,Black,Long Split,,M7,432.0,18.0,18.0,36.0,300.0,0.0,0.0,0.0,Felony_Sentences_10466,{7CF9963E-C506-4E45-8C7A-466EB1AECD17},,,,,infractions,No,54612,Sex
16833,16242,8192853,7874208,6.283,2012.0,M,18-21,Black,Incarceration,,M5,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_16833,{0C22A425-C55A-4998-AA97-108C969B93B9},,,,,misdemeanours,No,23891,Property
12036,13577,2236780,948596,6.283,2013.0,M,18-21,Black,Incarceration,,M6,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12036,{7AEFDBA1-E608-4150-8900-AD31D6C60D25},,,,,infractions,No,22986,Violent
10624,10458,5108541,1309132,3.1415,,M,31-40,Black,Short Split,,M8,216.0,12.0,6.0,12.0,100.0,0.0,,0.0,Felony_Sentences_10624,{0556D7A8-53A5-4E58-B6D7-C8205F9132E5},,,,,infractions,No,54612,Violent
11645,12047,7360365,4891553,3.1415,2014.0,M,22-30,White,Long Split,,M8,168.0,4.0,10.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_11645,{663F8D30-2294-49B8-A22A-CDB4AE3E0289},,,,,infractions,No,54612,Violent
424,277,6093921,6934382,3.1415,2020.0,M,31-40,Black,Long Split,,M9,144.0,4.0,8.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_424,{AC84A361-37D4-479C-908D-41FD5B8D1D9F},,,,,misdemeanours,No,54612,Other
3191,3050,5663400,5005699,50.264,2018.0,M,22-30,Black,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3191,{9C821D80-0CA2-4FC9-AC97-D7C249674642},,,,,felonies,No,22986,Weapon
17912,17096,5224332,5684689,3.1415,2012.0,M,31-40,Black,Probation,,D4,168.0,14.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_17912,{CBEDE50C-75C6-4FA6-8F58-9582847F810D},,,,,misdemeanours,Yes,23891,Drug
13883,14219,2790322,2600689,3.1415,2013.0,M,31-40,Black,Incarceration,,M6,216.0,0.0,18.0,0.0,,0.0,0.0,0.0,Felony_Sentences_13883,{A3D6CA06-6911-4892-B98E-9330589B4F47},,,,,felonies,Yes,22986,Violent
23551,23084,3169628,727755,3.1415,2010.0,F,41-50,Black,Incarceration,,D3,72.0,0.0,6.0,,100.0,0.0,0.0,0.0,Felony_Sentences_23551,{4C502AE5-06AF-45DD-A889-46E27F0F5193},,,,,misdemeanours,Yes,54612,Drug
7051,8006,2074325,9037621,,2016.0,M,22-30,Black,Long Split,,M6,432.0,18.0,18.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_7051,{C550B8F4-546D-41B5-83B2-F4AC98E022CD},,,,,infractions,No,22986,Violent
324,477,3733617,3756079,6.283,2020.0,M,22-30,Black,,Murder II,M2,3456.0,0.0,288.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_324,{420872E9-0BFD-41FA-B99B-B859BE225B55},,,,,infractions,No,22986,Homicide
5943,5346,6659343,639401,3.1415,,F,41-50,Black,Incarceration,Voluntary Manslaughter,M4,864.0,0.0,72.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_5943,{8EFDD2BC-0BFA-4D10-B4F8-B275EA95EE2F},,,,,infractions,Yes,54612,Homicide
13133,12427,8159971,5581630,,2014.0,,22-30,Other or Unknown,Incarceration,,M8,72.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_13133,{11977B0F-DC25-4384-8DE9-BADD5FA9E28C},,,,,misdemeanours,Yes,54612,Violent
20318,19799,7694835,7080772,3.1415,2011.0,M,22-30,Black,Incarceration,,M8,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_20318,{0BFDF9D6-0E12-43BA-887D-106DC29D3E39},,,,,misdemeanours,Yes,54612,Weapon
10562,9916,9212063,397579,3.1415,2015.0,M,31-40,,Incarceration,,M7,192.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_10562,{6D263537-DDCA-4559-9788-70AFC8D7D00C},,,,,misdemeanours,Yes,22986,Weapon
6949,6801,8686639,3160987,9.4245,,M,18-21,Other or Unknown,Short Split,,M6,,,1.0,,100.0,0.0,0.0,0.0,Felony_Sentences_6949,{B5B6BB2E-F63F-45D7-B95A-228EAC11DA47},,,,,felonies,Yes,22986,Violent
18,56,4754496,5878400,6.283,2020.0,M,22-30,Black,Long Split,,M8,156.0,1.0,12.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_18,{5CF376AF-382C-4961-814F-390DA5BA401F},,,,,misdemeanours,No,54612,Weapon
3276,3385,6523652,3289669,3.1415,2018.0,M,22-30,Black,Short Split,,M8,216.0,18.0,1.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_3276,{28E71FD9-44C9-4F2B-ABCE-86679449C68A},,,,,felonies,No,23891,Violent
17255,17922,6768772,5569154,3.1415,2012.0,M,31-40,Black,Incarceration,,M7,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_17255,{428344CF-25DF-4FFF-88EF-62E3A6885C6F},,,,,misdemeanours,No,22986,Weapon
18024,16547,3076088,5646929,3.1415,2012.0,M,,Black,Probation,,D3,216.0,18.0,0.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_18024,{AB91D875-5018-43BC-8261-8F96C260CC10},,,,,misdemeanours,Yes,23891,Drug
7192,8034,3694737,1691522,9.4245,2016.0,M,22-30,Black,Incarceration,,M6,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7192,{7DE0C3D3-8FCC-48AC-AB07-40765A274846},,,,,misdemeanours,Yes,54612,Violent
15516,14645,7767676,8188671,3.1415,2013.0,M,22-30,Other or Unknown,Short Split,,M8,120.0,10.0,1.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_15516,{7D752AC0-FCA9-429A-B443-F09321509AD8},,,,,infractions,Yes,54612,Violent
17054,17459,7086149,1364297,25.132,2012.0,M,22-30,Black,Incarceration,,M7,216.0,,,0.0,100.0,0.0,,0.0,Felony_Sentences_17054,{592F5B52-98D1-4B84-94AE-CEA4D48FE18C},,,,,felonies,Yes,54612,Weapon
23689,23668,7045163,4251947,3.1415,2010.0,M,18-21,Black,Short Split,,M9,168.0,14.0,1.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_23689,{40CC970C-E40C-4FB4-95AE-13CAD5ABA623},,,,,infractions,No,22986,Other
8662,8391,4133869,5651687,3.1415,2016.0,M,22-30,,Incarceration,,,144.0,0.0,12.0,0.0,,0.0,0.0,0.0,Felony_Sentences_8662,{5DB92F5E-7B57-42EE-9E68-CD07E28DF51D},,,,,misdemeanours,No,23891,Other
21824,22122,9863184,3132041,12.566,2010.0,,18-21,Other or Unknown,Incarceration,,M5,720.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21824,{3C995806-B1BB-4429-9F69-8A9D7127922C},,,,,misdemeanours,No,54612,Weapon
12981,12384,178234,390835,3.1415,2014.0,M,31-40,Black,Incarceration,,D2,288.0,0.0,,0.0,,0.0,0.0,0.0,Felony_Sentences_12981,{F23A9349-5622-4A09-9BA5-F542DBB34D0D},,,,,felonies,Yes,23891,Drug
15823,14731,3092113,8371519,3.1415,2013.0,M,22-30,,Probation,,M8,216.0,18.0,0.0,12.0,100.0,0.0,200.0,0.0,Felony_Sentences_15823,{D3CB76D9-0CC9-4E48-AD39-311DF4CDD168},,,,,misdemeanours,No,22986,Property
8340,7741,8658855,9452213,3.1415,2016.0,M,31-40,White,Incarceration,,M6,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_8340,{F35E73C3-5AC2-4CF8-B2D1-8070093222D9},,,,,felonies,Yes,22986,Sex
9680,9696,2861493,9965765,3.1415,2015.0,M,18-21,Black,,,M6,216.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9680,{2F5B7164-872E-4A52-9611-F0AAC2FC32A5},,,,,felonies,Yes,23891,Violent
7662,8583,9780338,346453,3.1415,2016.0,M,31-40,Black,,,M6,432.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7662,{F4498D76-CC1A-40C3-9CDD-03D119224048},,,,,felonies,No,23891,Violent
7043,7998,8503566,979773,6.283,2016.0,M,22-30,Black,Probation,,M8,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_7043,{BE6ECF63-00C4-4BA2-B36D-E774C7465161},,,,,felonies,Yes,54612,Property
5113,6283,5991660,5970646,3.1415,2017.0,M,31-40,Black,Probation,,M8,144.0,,0.0,24.0,100.0,,1317.0,0.0,Felony_Sentences_5113,{A141AD9A-E0A9-4045-A5E1-F74EA48726C7},,,,,infractions,Yes,22986,Property
7810,8622,5632445,8930490,9.4245,2016.0,M,22-30,Black,Probation,,M8,216.0,18.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_7810,{08CCAE10-B3BC-4B88-9BA6-71EE4E828347},,,,,infractions,No,22986,Other
15022,13959,6994312,242072,3.1415,2013.0,M,18-21,Black,Incarceration,,M8,120.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_15022,{01A1F900-F90F-4E95-8666-A2896F313DDB},,,,,felonies,Yes,22986,Property
21636,21489,7396478,8694352,3.1415,2011.0,M,22-30,Other or Unknown,Incarceration,,M5,1008.0,0.0,84.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21636,{F2DF28D0-1B0B-4774-A00D-53DC6A9C7E22},,,,,misdemeanours,No,22986,Violent
8641,7814,3624718,9166984,6.283,2016.0,M,22-30,Black,Probation,,D3,72.0,6.0,,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_8641,{750FE8B8-FACC-44D3-8507-502481E81388},,,,,infractions,No,54612,Drug
19666,18600,3738182,8421710,81.679,2011.0,M,22-30,Black,Incarceration,,M8,144.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19666,{71B55AC0-041F-4FA5-9082-2E65ECA88A43},,,,,misdemeanours,No,22986,Weapon
1586,1697,2582506,5359024,6.283,2019.0,M,18-21,Black,Probation,,M8,216.0,18.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_1586,{C2BFE546-F9C4-4BC1-8FCC-68F2500BB852},,,,,infractions,No,23891,Weapon
21403,22032,171359,7376283,6.283,2010.0,M,51-60,Black,Incarceration,,M8,72.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21403,{04D2B469-CB3F-457A-A451-DFEAFA167202},,,,,felonies,Yes,22986,Property
17449,16964,4396842,3824060,3.1415,2012.0,M,22-30,Black,,,M8,144.0,12.0,0.0,16.0,100.0,0.0,1500.0,0.0,Felony_Sentences_17449,{F5FDAFF1-9177-4134-8C2F-A86D261B0F9F},,,,,felonies,Yes,23891,Property
20993,22762,7721743,7064647,15.707500000000001,,,22-30,Black,Probation,,M8,240.0,20.0,0.0,36.0,100.0,0.0,0.0,0.0,Felony_Sentences_20993,{B6E959F1-53F1-4C3E-85E6-6997566F1B11},,,,,misdemeanours,Yes,54612,Weapon
17869,16502,9950676,5736156,12.566,2012.0,M,41-50,Black,Incarceration,,M8,432.0,0.0,36.0,0.0,1500.0,0.0,0.0,0.0,Felony_Sentences_17869,{239119DE-8083-40DD-8101-250C0182B446},,,,,felonies,Yes,22986,Weapon
12339,13255,1262509,580205,3.1415,2013.0,M,31-40,Black,Probation,,D3,144.0,12.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_12339,{0DDCCB10-D7FF-4C82-9E57-2735BBF3AD7B},,,,,felonies,No,22986,Drug
2593,2450,741777,8621346,12.566,2018.0,M,22-30,Black,Incarceration,,M5,720.0,,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_2593,{943C56A8-50D3-49D4-8614-3BF16B6FECD1},,,,,misdemeanours,No,22986,Weapon
23360,23564,3757307,2166866,3.1415,2010.0,F,18-21,Black,Probation,,M8,288.0,24.0,0.0,36.0,100.0,0.0,,0.0,Felony_Sentences_23360,{861A761E-6A85-4518-9A9F-311710655D15},,,,,misdemeanours,Yes,54612,Property
21451,20861,5305523,3141533,25.132,2011.0,M,22-30,Black,Incarceration,,M5,720.0,,60.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_21451,{895A22E1-2C71-4B46-9AE8-657A1BA3FFAD},,,,,felonies,Yes,54612,Other
7220,8964,7431107,7745170,43.981,2015.0,M,18-21,Black,Incarceration,,M5,576.0,0.0,48.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_7220,{470667F9-DFA1-421D-AD93-CC744D263591},,,,,misdemeanours,Yes,22986,Other
3477,3331,3907234,3269834,6.283,2018.0,M,22-30,Black,Incarceration,,M3,1224.0,0.0,102.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3477,{710AFD71-F557-4F08-A97D-2CC29756EC31},,,,,misdemeanours,No,23891,Property
1962,2110,6505337,3566482,3.1415,2019.0,M,51-60,Black,Incarceration,,M6,432.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_1962,{16FA38AA-8FED-4F1C-B3AC-667399FF1D14},,,,,infractions,Yes,23891,Violent
14824,14974,3628070,5289833,3.1415,2013.0,F,31-40,,Probation,,D3,72.0,,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_14824,{534DD1CB-78A9-48E2-B3A3-3C1F33D36159},,,,,misdemeanours,Yes,54612,Drug
18924,18408,6748128,9441991,3.1415,,M,18-21,Black,Incarceration,,M9,144.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_18924,{6223C5B6-E7E9-4C0E-8F6B-9E11993F5947},,,,,misdemeanours,No,22986,Other
14059,14284,4887689,7748675,3.1415,2013.0,M,22-30,Black,Probation,,M8,180.0,15.0,0.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_14059,{2305CF9C-7B4F-4FAE-BC69-F64114873202},,,,,misdemeanours,No,54612,Weapon
8283,7131,5187345,6905492,3.1415,2016.0,M,18-21,Black,Short Split,,M7,144.0,9.0,3.0,18.0,100.0,0.0,0.0,0.0,Felony_Sentences_8283,{70247667-D695-4996-B1D1-825061204AE0},,,,,felonies,No,22986,Weapon
20060,20387,167571,8195255,3.1415,2011.0,M,,Black,Short Split,,D2,432.0,36.0,1.0,36.0,100.0,0.0,,0.0,Felony_Sentences_20060,{0E171369-BFDD-4D9D-B475-2E00974C67D6},,,,,infractions,Yes,23891,Drug
5195,5152,5657377,8855072,3.1415,2017.0,M,31-40,Black,Incarceration,,M4,1008.0,0.0,84.0,0.0,100.0,0.0,,0.0,Felony_Sentences_5195,{D03EEB90-D6FE-407D-9274-04D8592EF456},,,,,felonies,No,22986,Violent
692,544,9402648,5137451,3.1415,2020.0,F,22-30,Black,Incarceration,,M6,360.0,,30.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_692,{4158D738-4825-4006-A72C-FD5113193DA5},,,,,infractions,Yes,23891,Violent
23376,24065,9955825,7258477,9.4245,2010.0,M,18-21,Black,Incarceration,,M8,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_23376,{DBD69097-5A4F-46D5-8BEF-0042CEE232DD},,,,,infractions,Yes,23891,Weapon
9454,10714,4460546,4699053,6.283,,M,41-50,Black,Incarceration,,M8,168.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_9454,{B1264D28-6023-4AC7-BC30-459CF8B40F2E},,,,,misdemeanours,No,54612,Property
634,748,336596,3599590,12.566,2019.0,M,22-30,Black,Incarceration,,M5,1152.0,0.0,96.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_634,{D1CE981F-4F11-4B80-B0F4-1B6C9071840A},,,,,misdemeanours,No,22986,Weapon
11003,9502,6227068,6822817,9.4245,2015.0,M,41-50,Black,Probation,,D2,216.0,18.0,0.0,18.0,100.0,0.0,0.0,,Felony_Sentences_11003,{B60E8FDE-FB6D-4585-BDA6-5689FBF108F7},,,,,infractions,Yes,23891,Drug
14776,14450,8839529,4864995,3.1415,2013.0,F,18-21,Black,Short Split,,M6,144.0,12.0,1.0,24.0,100.0,0.0,0.0,0.0,Felony_Sentences_14776,{7ADF3AAD-2AD7-41D5-B07A-89534DEBA91D},,,,,misdemeanours,No,54612,Violent
19181,20158,1270273,5239605,3.1415,,M,41-50,Black,Incarceration,,M7,360.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_19181,{80B31257-A2CA-4589-973A-CB5A4F6B1919},,,,,infractions,No,23891,Property
3001,3147,4901546,3845758,3.1415,2018.0,M,18-21,Black,,,M6,288.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_3001,{BBF5DB0C-E15B-4EB6-8AEE-00EC4466FEB2},,,,,felonies,Yes,23891,Violent
15076,14531,3129296,4792016,3.1415,2013.0,M,31-40,Black,Probation,,D3,,6.0,0.0,12.0,100.0,0.0,0.0,0.0,Felony_Sentences_15076,{9D90E263-8828-4864-A23A-63AF80AAE7D0},,,,,misdemeanours,Yes,54612,Drug
22878,23995,6159780,8703605,3.1415,2010.0,M,22-30,Other or Unknown,Probation,,D3,168.0,14.0,0.0,,100.0,0.0,,0.0,Felony_Sentences_22878,{5B354111-42D0-410D-BDC7-6DB222F23575},,,,,felonies,Yes,22986,Drug
12527,11703,7876316,5315001,3.1415,2014.0,M,18-21,Black,Incarceration,,M7,480.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,Felony_Sentences_12527,{CBA84F18-C172-4ADA-845E-68ACBB160232},,,,,misdemeanours,Yes,54612,Property
